"eventid","iyear","imonth","iday","provstate","city","latitude","longitude","summary","attacktype1_txt","targtype1_txt","nkill","date"
201605200004,2016,5,20,"Nineveh","Mosul",36.3464,43.148299,"05/20/2016: Assailants kidnapped 22 people in Hayy Az Zuhur, Mosul, Nineveh, Iraq. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"5/20/2016"
201605210001,2016,5,21,"Saladin","Tarmiyah",33.664393,44.37356,"05/21/2016: An explosive device detonated near a market in Tarmiyah, Saladin, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"5/21/2016"
201605210002,2016,5,21,"Baghdad","Baghdad",33.212211,44.39503,"05/21/2016: An explosive device planted in a civilian vehicle detonated in Al-Wihdah area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and three people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"5/21/2016"
201605210003,2016,5,21,"Diyala","Madain",33.099772,44.582454,"05/21/2016: An explosive device detonated near shops in Madain, Diyala, Iraq. Two people were killed and four people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"5/21/2016"
201605210004,2016,5,21,"Diyala","Nahrawan",33.376952,44.70296,"05/21/2016: An explosive device detonated near a football stadium in Nahrawan, Diyala, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"5/21/2016"
201605210005,2016,5,21,"Saladin","Dujail",33.840654,44.2457,"05/21/2016: A suicide bomber detonated at a market in Dujail, Saladin, Iraq. In addition to the assailant, at least nine people were killed and 21 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",10,"5/21/2016"
201605210006,2016,5,21,"Saladin","Shirqat",35.495991,43.242812,"05/21/2016: Assailants raided Al Jazirah in the vicinity of Shirqat, Saladin, Iraq. Security forces repelled the assault, killing an unknown number of assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Unknown","Private Citizens & Property",NA,"5/21/2016"
201605210017,2016,5,21,"Al Anbar","Fallujah",33.35,43.783331,"05/21/2016: An explosive device detonated targeting military forces in Fallujah, Al Anbar, Iraq. Two soldiers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Military",0,"5/21/2016"
201605220001,2016,5,22,"Babil","Yusufiyah",33.079162,44.252883,"05/22/2016: An explosive device detonated targeting a volunteer fighter patrol in Yusufiyah, Babil, Iraq. One volunteer was killed and five volunteers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Terrorists/Non-State Militia",1,"5/22/2016"
201605220002,2016,5,22,"Al Anbar","Hadithah",34.125182,42.369597,"05/22/2016: Assailants raided Hadithah, Al Anbar, Iraq. Security forces repelled the assault, killing five assailants. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",5,"5/22/2016"
201605220015,2016,5,22,"Kirkuk","Taza Khurmatu",35.299472,44.328386,"05/22/2016: A suicide bomber detonated an explosives-laden vehicle at a volunteer fighters' checkpoint in Taza Khurmatu district, Kirkuk, Iraq. Two volunteers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Terrorists/Non-State Militia",1,"5/22/2016"
201605220018,2016,5,22,"Al Anbar","Rutbah",33.036367,40.283366,"05/22/2016: Five suicide bombers attacked security forces in Al Hara, Rutba, Al Anbar, Iraq. The five assailants were killed and four volunteer fighters were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Terrorists/Non-State Militia",5,"5/22/2016"
201605220046,2016,5,22,"Diyala","Rashidiyah",33.55368,44.375965,"05/22/2016: Assailants opened fire on civilians in Rashidiyah, Diyala, Iraq. Three people were killed and one person was injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Armed Assault","Private Citizens & Property",3,"5/22/2016"
201605220047,2016,5,22,"Nineveh","Mosul",36.356648,43.164,"05/22/2016: Assailants executed 14 civilians in Mosul, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting that the victims were accused of failing to join ISIL.","Unknown","Private Citizens & Property",14,"5/22/2016"
201605230027,2016,5,23,"Baghdad","Baghdad",33.312248,44.353398,"05/23/2016: An explosive device detonated in al Iskan neighborhood, Baghdad city, Baghdad governorate, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"5/23/2016"
201605230028,2016,5,23,"Baghdad","Baghdad",33.291284,44.391619,"05/23/2016: Assailants fired three mortars that landed near the Green Zone in Karada neighborhood, Baghdad city, Baghdad governorate, Iraq. There were no reported casualties resulting from the attack. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) was involved.","Bombing/Explosion","Private Citizens & Property",0,"5/23/2016"
201605230030,2016,5,23,"Baghdad","Baghdad",33.380262,44.536817,"05/23/2016: An explosive device detonated in Obaydi area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and nine people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"5/23/2016"
201605230044,2016,5,23,"Nineveh","Mosul",36.295336,43.200279,"05/23/2016: Assailants kidnapped an unknown number of young men in Sumer, Mosul, Nineveh, Iraq. This was one of three coordinated attacks that resulted in 20 abductees in Mosul on the same day. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of using cellular phones.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"5/23/2016"
201605230045,2016,5,23,"Nineveh","Mosul",36.380376,43.130608,"05/23/2016: Assailants kidnapped an unknown number of young men in Andalous, Mosul, Nineveh, Iraq. This was one of three coordinated attacks that resulted in 20 abductees in Mosul on the same day. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of using cellular phones.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"5/23/2016"
201605230046,2016,5,23,"Nineveh","Mosul",36.353294,43.215214,"05/23/2016: Assailants kidnapped an unknown number of young men in Aden, Mosul, Nineveh, Iraq. This was one of three coordinated attacks that resulted in 20 abductees in Mosul on the same day. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of using cellular phones.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"5/23/2016"
201605240003,2016,5,24,"Al Anbar","Karma",33.401723,43.912857,"05/24/2016: Security forces identified and killed a suicide bomber targeting military forces with an explosives-laden vehicle in Karma, Al Anbar, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Military",1,"5/24/2016"
201605240018,2016,5,24,"Baghdad","Baghdad",33.321917,44.48659,"05/24/2016: An explosive device planted in a vehicle detonated in Mashtal neighborhood, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a pharmacist, was killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"5/24/2016"
201605240019,2016,5,24,"Baghdad","Baghdad",33.297103,44.291482,"05/24/2016: An explosive device detonated near a produce store in Amiriyah neighborhood, Baghdad city, Baghdad governorate, Iraq. Two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"5/24/2016"
201605240020,2016,5,24,"Babil","Mahmudiyah",33.054738,44.351118,"05/24/2016: An explosive device detonated near a market in Mahmudiyah, Babil, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"5/24/2016"
201605240021,2016,5,24,"Al Anbar","Unknown",33.350259,43.937214,"05/24/2016: An explosive device detonated targeting Ahmad al-Asadi and Rayyan al-Kildani in Al Anbar, Iraq. Al-Asadi, a member of parliament, and Rayyan al-Kildani, the secretary general of the Babylon Brigades, were not harmed in the blast. No group claimed responsibility for the incident.","Assassination","Government (General)",0,"5/24/2016"
201605240023,2016,5,24,"Baghdad","Baghdad",33.251332,44.507785,"05/24/2016: An explosive device detonated near a restaurant in Zafraniya area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and six people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"5/24/2016"
201605240024,2016,5,24,"Al Anbar","Saqlawiyah",33.39661,43.681672,"05/24/2016: Two suicide bombers detonated explosives-laden vehicles targeting a military convoy in Saqlawiyah, Al Anbar, Iraq. In addition to the assailants, at least ten soldiers were killed and nine soldiers were injured in the blasts. This was one of two similar attacks in the area on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Bombing/Explosion","Military",12,"5/24/2016"
201605240025,2016,5,24,"Al Anbar","Saqlawiyah",33.39661,43.681672,"05/24/2016: Assailants attacked security forces near Saqlawiyah, Al Anbar, Iraq. Military members repelled the assault, killing 25 assailants. This was one of two similar attacks in the area on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Unknown","Military",25,"5/24/2016"
201605240026,2016,5,24,"Diyala","Muqdadiyah",33.948078,44.914448,"05/24/2016: Assailants kidnapped a volunteer fighter in Muqdadiyah, Diyala, Iraq. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident.","Hostage Taking (Kidnapping)","Terrorists/Non-State Militia",NA,"5/24/2016"
201605240029,2016,5,24,"Baghdad","Baghdad",33.22809,44.436129,"05/24/2016: An explosive device detonated targeting a military patrol in Arab Ejbur area, Baghdad city, Baghdad governorate, Iraq. Two soldiers were killed and four soldiers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Military",2,"5/24/2016"
